Size_of_ROIs,Mean_Value,St_Deviation,Skewness,Gradient_Mean_value,Gradient_Variance,Percentage_non_zero_Gradients,Contrast,Correlation,Entropy,Homogenity,Run_Percentage,Long_run_Emphasis,Gray_Value_Distribution,Yearly_Production
20342,105.5537312,99.65580428,0.395216465,136.5423485,11932.01498,0.868990266,50.06694019,0.000100468,3.814036846,0.202709112,0.499115131,1.970255097,3172.591845,4972.253029
21099,111.8818901,100.1877912,0.217165599,139.8344341,11981.63076,0.868524575,72.47371155,9.93E-05,3.826276628,0.20274092,0.500165885,1.983417038,3311.464892,5155.59964
20442,111.7966442,100.4176333,0.222360191,139.7516946,11974.2824,0.868310341,88.44656857,9.87E-05,3.813994661,0.202933833,0.500733783,1.962973818,3203.983978,5014.564478
20701,102.0302884,99.28688731,0.511048689,134.1466953,11963.2076,0.86908845,39.49273749,0.000101198,3.797012598,0.20149359,0.500893677,1.971549812,3236.860353,5073.1084
20394,100.6792684,98.99127512,0.548516841,134.3133676,11955.80802,0.868490733,32.06083773,0.000101887,3.666987482,0.203570354,0.499607728,1.979978408,3190.318481,4985.442045
20843,112.8452718,100.2801124,0.184698138,139.4967918,11995.72913,0.867581442,43.3518577,9.92E-05,3.777227728,0.203167469,0.499256345,1.977993465,3266.86527,5101.239093
20346,113.0196599,100.3605944,0.179377306,139.7995882,12051.35076,0.868033029,37.00847458,9.91E-05,3.738559699,0.203951715,0.500884695,1.9691885,3194.159651,4993.645079
19891,97.8575235,99.8595223,0.613431549,134.7646059,12302.1053,0.870242823,63.34624952,1.00E-04,3.855492188,0.202495484,0.499824041,1.959464896,3096.614766,4870.328304
19857,96.20657703,100.205287,0.656218108,133.6582926,12083.92944,0.869013446,63.6990974,9.93E-05,3.839103113,0.203463985,0.49997482,1.965451249,3106.900886,4844.26108
19614,111.1674824,100.0321589,0.232317658,139.0228754,12026.04477,0.868206383,42.23033771,9.97E-05,3.728122248,0.204178054,0.500866728,1.971091205,3072.131107,4822.041531
20600,108.4418932,99.84335623,0.313932753,138.7274894,11998.81106,0.867572816,43.2472425,0.000100102,3.790740555,0.203292897,0.501019417,1.963956981,3231.485612,5035.818719
20112,104.5259547,99.59423431,0.429388409,136.9503962,11913.71113,0.870077566,55.13603584,0.000100517,3.820591788,0.203234302,0.498707239,1.970987039,3143.055633,4930.515852
19636,106.7315645,99.85322258,0.365067231,137.2474245,11920.32584,0.869117947,51.7551272,0.000100029,3.817944929,0.203167746,0.500916684,1.959536397,3074.066694,4835.926393
20626,109.9952487,99.84315349,0.267938304,139.0772327,12030.77353,0.869000291,37.77455571,0.000100172,3.785830551,0.20243689,0.49903035,1.996308171,3214.744875,5038.298358
20323,109.9277174,99.9301697,0.272647917,138.9925275,12010.6445,0.867539241,43.02139962,9.99E-05,3.76687465,0.203284857,0.500910299,1.970825147,3192.173281,4971.132613
19840,103.8860887,99.43050717,0.450217869,136.7615983,11913.43457,0.868649194,59.61181622,0.000100877,3.791088096,0.203356786,0.5,1.971774194,3104.397581,4862.178427
19433,103.9643905,99.56313471,0.447739058,136.3042205,11928.28989,0.869757629,54.95360562,0.000100599,3.79133283,0.203973749,0.499716976,1.963958398,3052.931212,4758.264133
20342,106.4321109,99.5825878,0.375933089,137.1271451,11906.67071,0.86795792,45.72319404,0.000100597,3.76978887,0.203129083,0.499803363,1.968722337,3189.945805,4979.019081
19877,109.3611712,100.2134244,0.289965466,139.3500265,11965.04809,0.869195553,55.96133208,9.92E-05,3.827332451,0.203325087,0.501182271,1.964264204,3113.879743,4881.848022
18912,100.6469437,99.20771746,0.547197243,135.5084435,11969.23863,0.868813452,35.60090941,0.000101431,3.706717728,0.203133602,0.500052876,1.973035846,2959.553452,4637.007402
20581,101.592634,99.24615339,0.517357237,135.7252484,11987.68287,0.86910257,43.24638686,0.000101309,3.773558835,0.202664985,0.498566639,1.986356106,3224.593217,5021.377156
19624,110.3384631,99.64900996,0.259702231,138.5455502,11918.70888,0.868681207,34.08112045,0.00010053,3.634334931,0.203801426,0.500458622,1.970878729,3090.036147,4826.144486
20133,114.8922664,101.058942,0.126979156,141.0160482,12131.62535,0.869716386,39.68056541,9.77E-05,3.787853151,0.203954475,0.500223514,1.973984709,3149.107437,4921.347135
19843,102.4658066,98.50383199,0.523634101,136.1436432,11995.7273,0.873103865,36.17740776,0.000102878,3.872444139,0.190612001,0.500176385,1.955465995,3052.692897,4883.737128
19125,103.0511373,98.91259063,0.48965227,135.830342,11963.94754,0.871058824,36.53625661,0.000102021,3.799505437,0.196968317,0.499660131,1.949351193,2968.801381,4703.486187
18862,106.6035945,99.73954074,0.365704354,138.2375398,11960.35789,0.867299332,37.8366655,0.000100333,3.739344035,0.203247236,0.5003181,1.95655399,2956.512345,4643.882696
20117,106.835214,99.94145749,0.356778948,137.9245044,12004.66458,0.867972362,41.5146119,9.99E-05,3.773521237,0.202927543,0.499925436,1.967087601,3156.31232,4945.728846
14533,110.1270901,98.22473076,0.309320793,138.3907767,12078.13465,0.875180623,50.24652386,0.000103301,3.850113901,0.1871843,0.500860111,1.942437148,2230.240005,3579.494299
18309,105.8759626,98.94601741,0.411805013,137.4424006,11975.83178,0.873231744,41.25026879,0.000101945,3.870412702,0.192309523,0.500409635,1.946299935,2823.879502,4518.788692
18693,113.0816348,100.2824332,0.177390917,141.4574437,12173.47164,0.868667416,39.42970087,9.93E-05,3.719281085,0.202983197,0.499117317,1.969667738,2920.087245,4584.569132
20579,112.6652899,100.2998998,0.192998855,141.4163878,12172.18238,0.867583459,35.84496827,9.92E-05,3.749113466,0.203245309,0.500656009,1.966320489,3237.65282,5063.52276
18972,104.8985874,99.70033031,0.415471957,136.5242812,11968.01164,0.866698292,44.54053118,0.000100373,3.813180421,0.202117404,0.499420198,1.958522427,2952.702797,4673.903852
18700,105.5297326,99.84806321,0.395748799,136.8784415,11996.71189,0.867433155,42.96488432,0.000100092,3.805228323,0.203299455,0.499786096,1.954526,2914.775519,4577.149797
19587,111.42615,100.3602253,0.23263755,140.72131,12120.85815,0.866850462,36.5237908,9.91E-05,3.77765018,0.202459681,0.501455047,1.962736714,3076.442476,4818.753207
19625,109.104051,99.65451263,0.294061331,140.3157575,12076.99623,0.867872611,36.44132982,0.000100525,3.730400988,0.203655414,0.500178344,1.961797066,3071.747148,4838.740016
18806,106.9425183,99.95554632,0.363914521,137.4867108,12019.96905,0.873019249,56.70872827,9.98E-05,3.898011426,0.196872493,0.499680953,1.948600617,2908.426838,4610.092476
17519,103.0778583,99.84293173,0.464773237,137.2419728,12094.28686,0.8656316,44.375293,0.000100071,3.767282502,0.203634859,0.499058165,1.947729612,2745.679629,4293.646918
19729,107.001774,99.5818027,0.365711876,138.3488073,11963.85469,0.870191089,44.2187291,0.000100612,3.856985376,0.199188575,0.499619849,1.973115552,3066.315613,4822.937912
20367,108.7784161,99.49162563,0.322811816,138.9796068,12004.67841,0.87106594,41.40171447,0.000100783,3.874863352,0.196736871,0.499877252,1.97161379,3161.151655,4989.008644
19151,106.4442588,100.1367405,0.376123315,136.7596338,12022.43115,0.868466399,55.43368768,9.95E-05,3.830818905,0.202998943,0.50091379,1.959449599,3013.268738,4710.207339
19645,102.9687961,100.1724815,0.472876677,136.8392766,12011.03249,0.869330618,45.99272605,9.95E-05,3.822598561,0.203400472,0.50114533,1.95916709,3089.48065,4831.17227
20620,108.3894277,99.88663998,0.314516553,137.1304967,11897.84579,0.867458778,35.95587609,0.000100042,3.786519519,0.203239799,0.498739088,1.957020615,3227.362505,5048.546674
20127,105.9190143,99.73164081,0.388966305,137.0233357,11875.05648,0.868683858,40.19671326,0.000100341,3.800653653,0.203614504,0.499329259,1.959502488,3152.03204,4926.992239
16835,110.9696466,99.64300883,0.245957257,138.5311126,12204.4339,0.866112266,42.79652392,0.000100491,3.785738165,0.198840066,0.5000297,1.962105013,2604.887147,4120.398432
18798,112.0834663,100.117267,0.207217699,138.5525245,12196.62113,0.86902862,46.86938917,9.95E-05,3.744526812,0.203261495,0.500053197,1.969787234,2948.658936,4589.761702
20444,105.4746625,99.05367325,0.413783269,137.060788,11952.56209,0.869203678,33.87222043,0.000101749,3.780133772,0.198722105,0.499706515,1.961237275,3172.647612,5001.461237
18902,103.3158925,99.63949058,0.468668185,136.7257887,11981.49413,0.866416252,45.99924003,0.000100435,3.818829837,0.200794452,0.498677389,1.952365797,2944.328453,4636.936346
17257,99.3673292,100.0171794,0.57678346,136.3500965,12029.60805,0.866778698,57.93409888,9.97E-05,3.804704977,0.201164345,0.498696181,1.947710899,2680.143853,4228.139902
20148,99.6799186,100.4830545,0.563297774,135.8881413,12040.24076,0.866785785,66.54396051,9.87E-05,3.867092091,0.201792133,0.501389716,1.95040586,3156.584637,4950.113443
20370,106.2375552,99.87170411,0.376012984,137.2648404,11915.78704,0.869563083,50.75411073,1.00E-04,3.825722879,0.203822758,0.500687285,1.958623394,3184.931562,5015.935386
20833,105.6058657,99.46673983,0.395034676,136.5822718,11902.50804,0.867901886,33.26961559,0.000100923,3.75756179,0.202716532,0.498679979,1.969775724,3243.314371,5103.165175
19356,98.36753461,98.60280952,0.64474428,133.3717574,11998.99934,0.875180822,49.4515744,0.000102626,3.892548007,0.189465213,0.500619963,1.973271414,2971.065841,4759.570072
19718,93.82726443,99.81661271,0.739751477,133.2646233,12021.32767,0.867633634,41.38897193,0.00010009,3.729135263,0.203744322,0.500659296,1.972852512,3104.400729,4849.955429
21181,107.4212738,99.42711016,0.348464035,139.186464,11925.5617,0.867381143,39.15834411,0.000100947,3.717090213,0.20367129,0.499457061,1.974005104,3333.615748,5184.990547
19369,107.578605,99.47989554,0.349834186,138.7729387,11912.25384,0.868501213,49.07476264,0.000100789,3.790849401,0.201354859,0.500593732,1.954207921,3037.860355,4750.016502
17031,100.2333979,99.41073159,0.563470347,134.6658868,12051.00946,0.86671364,34.14509395,0.000100975,3.836718493,0.196599527,0.500440373,1.951425554,2643.816849,4194.687903
15842,98.02973109,99.99397842,0.61040806,134.8428181,12092.58738,0.866746623,44.39488079,9.98E-05,3.763779104,0.203833908,0.50113622,1.934878448,2486.668724,3880.964731
20756,106.1525824,99.31813974,0.386551813,137.7021808,11863.39223,0.869628059,41.71660411,0.000101165,3.759608022,0.202740627,0.499421854,1.978005016,3257.4754,5079.489871
20788,108.0384837,99.54402205,0.33510055,137.5390316,11880.07244,0.869540119,56.75522483,0.000100589,3.80042772,0.201063651,0.499422744,1.988152572,3252.490657,5086.061645
18701,101.249238,98.86400731,0.540295603,135.0042676,11842.93856,0.871557671,59.4716703,0.000101962,3.77231431,0.198405999,0.499117694,1.976965931,2891.773088,4559.117849
19629,103.0485506,99.20698729,0.479865137,135.0233507,11821.42259,0.868001426,46.49195853,0.000101354,3.730978479,0.203295876,0.500178308,1.957730699,3081.802404,4819.886535
20112,106.5016408,99.22051027,0.378801832,137.4378178,11859.49419,0.866746221,37.88979949,0.00010137,3.687998022,0.202807378,0.499950278,1.977125808,3161.620985,4936.869319
19755,107.3022526,99.29659828,0.349425197,137.6633914,11911.43655,0.866008605,32.86777734,0.00010125,3.678905664,0.203103854,0.49997469,1.963652931,3089.861395,4848.545814
20337,101.2486109,99.59983047,0.52840234,134.9569646,11860.21885,0.868859714,54.06134903,0.00010051,3.81211148,0.203275337,0.500614643,1.96395246,3187.893232,5002.003241
19914,99.35070804,99.46828172,0.58370919,134.8212245,11865.5054,0.868484483,51.01838459,0.000100791,3.786650173,0.203511456,0.500552375,1.966392456,3126.526886,4895.741774
20894,106.6646406,99.80522772,0.364261466,136.4352718,11883.51994,0.868814014,43.84913386,0.000100178,3.794472815,0.203175817,0.499425672,1.963488261,3269.894873,5112.331097
21224,108.2092443,100.1067173,0.31861914,137.1007129,11915.16796,0.867602714,47.28655514,9.95E-05,3.779953235,0.203753778,0.499623068,1.963598642,3333.882309,5211.371369
19398,106.4229818,99.64434472,0.379119375,136.5049903,11898.24392,0.868491597,54.68115778,0.000100396,3.755340758,0.203252824,0.50030931,1.960226687,3050.155487,4763.854199
20354,105.4189349,99.38481158,0.407733708,136.3001696,11877.02972,0.866021421,42.53517479,0.000101043,3.711547697,0.203682061,0.500638695,1.967615309,3195.20314,4991.612169
19845,118.8049887,102.779151,0.027892425,140.6008657,12416.90481,0.869135802,82.07070427,9.43E-05,3.834567976,0.202605877,0.500529101,1.966274036,3104.02084,4881.54183
20332,106.4263722,101.8253596,0.34450672,139.1971511,12316.92996,0.866860122,54.48943985,9.63E-05,3.868062825,0.202191295,0.500934488,1.952479136,3179.112911,4955.144134
20378,105.4418,99.22851927,0.410207436,137.8470083,11921.91774,0.868191187,54.39399655,0.00010131,3.744431905,0.201853361,0.500049073,1.97576055,3188.029637,4984.939156
20349,106.0243747,99.3954806,0.389075538,137.9929715,11904.62977,0.868789621,54.21574659,0.000100948,3.769151225,0.203577082,0.500466853,1.958267871,3191.740181,4968.945405
19590,115.4085248,102.7166797,0.123888059,140.8312921,12391.36712,0.869729454,135.2501965,9.42E-05,3.852481334,0.202511538,0.499897907,1.971918717,3057.333504,4807.664148
19353,118.3408257,102.5427607,0.041354062,141.7841631,12334.62885,0.868702527,57.20217305,9.48E-05,3.816332562,0.203705049,0.500284194,1.959305929,3035.413344,4754.571989
20586,102.8174002,99.50335467,0.482412283,135.5327693,11816.85969,0.86962013,68.92915023,0.000100678,3.81223322,0.202648594,0.499319926,1.973440996,3219.030548,5057.934721
19597,102.6372404,99.56105494,0.486429057,135.6400383,11838.77132,0.869214676,60.86737043,0.000100583,3.794518324,0.203250281,0.499872429,1.966210698,3065.595958,4810.870355
19629,111.5765449,100.5126477,0.226314664,139.574465,12029.9496,0.868408987,60.67073923,9.87E-05,3.81203624,0.203087411,0.500331143,1.95927095,3064.807759,4825.618674
20409,111.7872997,100.7424238,0.219292843,139.4040585,11995.28567,0.870988289,71.34061558,9.82E-05,3.833012937,0.203807232,0.499436523,1.963700579,3203.57098,5000.906995
20160,102.222619,99.54307408,0.501565756,135.0374712,11875.89218,0.867460317,44.03319163,0.000100708,3.785495668,0.202941999,0.500744048,1.957503715,3168.498762,4969.4105
20358,102.3833382,99.6048992,0.492106558,135.0698448,11844.83943,0.869830042,57.34365392,0.000100478,3.820337663,0.203560292,0.499754396,1.977098486,3182.640259,4969.178887
20326,108.5876218,100.0695683,0.30690877,138.5751589,11937.46165,0.868936338,69.7065053,9.95E-05,3.848212094,0.203314904,0.498868444,1.977218935,3174.496252,4952.624655
20941,108.3865622,99.73671017,0.318672066,138.332248,11924.65631,0.869538226,57.6524585,0.000100237,3.79434252,0.202898247,0.49992837,1.971535008,3289.84115,5123.238991
20685,100.5393764,99.20066901,0.55592625,135.1123122,11849.8048,0.868503747,50.60496446,0.000101406,3.721365783,0.202997825,0.500991056,1.968445431,3245.822156,5090.832288
20330,101.1588293,99.1682598,0.533460177,134.9574983,11844.49563,0.869454009,45.49794728,0.000101457,3.742265537,0.203465934,0.500147565,1.985444532,3186.417781,4965.691581
19877,110.0492529,99.63357418,0.270480213,140.2199817,12046.35833,0.869698647,59.90977485,0.000100486,3.741787021,0.202765833,0.500729486,1.957399779,3119.5319,4858.203858
20374,110.1022381,99.58606718,0.264165256,140.5866916,12035.08108,0.866938255,37.07480463,0.000100662,3.656125207,0.20374943,0.498625699,1.991239295,3196.267644,4977.402205
20367,98.9798203,99.51256454,0.590163948,135.3422723,11939.42124,0.868954682,48.21786716,0.000100763,3.810238105,0.203391695,0.499582658,1.983980344,3185.860737,4992.892482
20379,99.24647922,99.55445078,0.584718553,135.2734724,11924.12933,0.869767898,57.48790214,0.000100625,3.821324657,0.202521081,0.500515236,1.959313725,3193.329608,4983.366863
20873,112.9324007,100.243931,0.18321668,140.4559806,12044.71262,0.868442486,48.02354178,9.93E-05,3.794821936,0.202737261,0.498826235,1.974644641,3265.761237,5106.758356
19852,112.3433911,100.0442595,0.196554956,139.8903244,11988.75973,0.868678219,37.5307965,9.97E-05,3.694729403,0.20362455,0.4994459,1.980937973,3108.743016,4857.474231
20129,102.5810025,99.52193012,0.49437193,135.6028178,11882.04041,0.86815043,63.9075378,0.000100617,3.718714296,0.203093207,0.50002484,1.969995032,3157.180427,4925.075509
20379,101.5749546,99.46165433,0.524040162,135.9676261,11967.86139,0.868492075,62.67963362,0.000100895,3.734814577,0.203603556,0.499681044,1.970539134,3200.096926,4997.089954
20101,107.402567,102.9379406,0.320714637,137.6345553,12368.23196,0.86911099,105.5562237,9.38E-05,3.929201226,0.202791168,0.49937814,1.967224547,3138.747161,4918.53417
19760,106.8007085,101.8503334,0.354693163,137.146932,12291.92934,0.868876518,79.95541579,9.60E-05,3.893993632,0.203727001,0.50055668,1.961884542,3087.302902,4862.685573
20145,95.94221891,99.27991002,0.687550861,134.4027571,11912.8277,0.869446513,46.29110542,0.000101217,3.65822871,0.203453664,0.500273021,1.978567176,3164.240524,4923.529669
20091,95.92683291,99.34195195,0.687749183,134.4022228,11929.10393,0.869493803,49.11060059,0.000101094,3.679814304,0.203519037,0.500124434,1.980593153,3160.143511,4909.327627
20381,102.5167558,100.2637008,0.476751077,134.9200947,12026.53901,0.868946568,58.36537529,9.92E-05,3.846581203,0.203488361,0.501005839,1.943492312,3201.407796,4984.902066
19502,103.7639216,100.4944627,0.44017834,134.7119823,12046.46242,0.868218644,61.21310458,9.87E-05,3.839366502,0.203042062,0.500410214,1.975919664,3072.650374,4783.858695
19850,106.3839798,99.79383083,0.377298685,137.4320392,11825.98883,0.868664987,56.58698061,0.000100121,3.810515817,0.203152229,0.500755668,1.940643863,3118.65996,4887.587123
20906,107.7221372,99.2289482,0.35216935,136.6106989,11811.423,0.870372142,38.90850908,0.000101327,3.839239448,0.197380908,0.499617335,1.964576352,3252.317377,5117.285112
20204,111.5133142,99.95447843,0.224940736,140.1469316,11995.33333,0.868936844,47.78366326,9.99E-05,3.727912665,0.203386626,0.500346466,1.971708379,3168.394995,4922.138787
20953,110.934186,99.88183842,0.23866078,139.8391951,11984.10848,0.870090202,57.71913112,9.99E-05,3.7676518,0.203548834,0.499164797,1.986805622,3278.740702,5087.889378
21399,108.127763,99.67757271,0.328872381,136.583076,11824.81647,0.867143324,35.36531176,0.000100462,3.769457514,0.202975327,0.501238376,1.956181242,3365.758158,5262.111318
19843,106.64713,99.66949597,0.366583562,136.4112777,11813.35682,0.866754019,33.91321444,0.000100479,3.766680605,0.203267952,0.499420451,1.958930373,3096.003835,4879.692634
20055,110.9106956,100.0878001,0.241011087,139.7585517,12036.97817,0.866517078,45.30269944,9.96E-05,3.771536137,0.203618584,0.499875343,1.945935162,3142.651671,4940.07192
19635,112.1779985,100.045265,0.20567735,139.6769229,12016.21504,0.868907563,54.12616299,9.97E-05,3.765247075,0.202735759,0.500381971,1.950636132,3082.576794,4845.660967
19874,103.7439368,99.46104699,0.453364998,135.6210126,11794.79353,0.869075174,36.88769639,0.000100917,3.762365089,0.203593501,0.499144611,1.959879032,3118.162298,4873.309274
19912,103.7209221,99.52549977,0.455377017,135.4900697,11777.22868,0.868621937,52.27912755,0.0001007,3.804416854,0.20331058,0.499799116,1.954481511,3122.232114,4895.226487
19609,112.1792544,100.0824657,0.20585998,140.1761859,11947.3478,0.868682748,57.32068907,9.95E-05,3.753333479,0.203132136,0.499311541,1.963435808,3077.357267,4803.51721
20124,112.2165573,100.3148381,0.207635848,139.9594167,11939.38363,0.868266746,43.6636453,9.92E-05,3.762268529,0.203645442,0.500546611,1.963367418,3169.999107,4929.507495
20332,108.7876254,99.80053713,0.30384679,137.4831606,11859.24647,0.870106236,51.32506887,0.000100158,3.812829228,0.202838257,0.500147551,1.953584423,3176.73252,4985.364048
20358,107.5163572,99.66843348,0.341813364,137.0066183,11846.49206,0.867816092,39.76772036,0.000100456,3.7718617,0.202965986,0.500098241,1.959728907,3185.434928,4998.008938
20472,110.0216393,99.52879197,0.270579342,140.1674601,11988.3785,0.868161391,41.50117962,0.000100762,3.714484492,0.202341936,0.499169597,1.97798219,3210.325374,4992.845777
21112,112.6075218,99.9591698,0.190791081,140.1512794,12000.7802,0.867658204,48.33108319,9.98E-05,3.718770033,0.202833083,0.499715801,1.975829384,3309.683981,5173.910521
19861,102.410654,99.84399228,0.487429885,134.5867019,11894.92356,0.868687377,46.1486075,0.000100114,3.840055947,0.202467779,0.500327275,1.966287612,3105.83486,4891.374358
20676,102.1995067,99.69585138,0.495780486,134.6030361,11878.85511,0.868204682,43.83615519,0.000100415,3.828246635,0.203064868,0.499903269,1.963912539,3236.55089,5076.878289
19012,110.235851,99.74325846,0.265152604,138.7879775,11937.38721,0.868819693,60.06434037,0.000100195,3.738703521,0.202882098,0.500788975,1.972061758,2986.506354,4654.08644
18862,110.8356484,100.0565941,0.248475378,138.1976705,11904.35339,0.868147598,71.37852216,9.95E-05,3.742556716,0.20263733,0.500053017,1.9721162,2950.321247,4628.770144
20358,105.0970626,99.92051225,0.408855397,135.5919783,11894.54692,0.869535318,55.25724149,9.99E-05,3.837603989,0.203605419,0.499115827,1.98464718,3184.836433,4974.967917
18701,105.975242,99.93483105,0.384639096,135.7404521,11914.35835,0.86893749,60.80281856,9.98E-05,3.826106785,0.203665851,0.500187156,1.964400257,2926.391918,4579.422921
18918,109.9483561,99.77299406,0.269784095,138.3189809,11896.80192,0.86864362,54.35526162,0.000100165,3.745041487,0.203850999,0.500581457,1.970221753,2969.831257,4644.447307
21112,110.3858469,99.56553645,0.263438179,138.1416013,11887.61548,0.870121258,60.98935673,0.000100537,3.795710175,0.20072252,0.499952634,1.974988157,3295.561251,5167.768735
20339,102.9265942,99.765142,0.474846353,133.9996167,11898.00558,0.869020109,45.18552916,0.000100256,3.841802314,0.202810533,0.499877083,1.959870168,3185.995377,4972.758631
22648,102.7764041,99.69721939,0.479133721,133.8820456,11919.51969,0.867935359,40.7189987,0.000100398,3.832936308,0.202823154,0.500397386,1.959057619,3550.772346,5601.219536
19389,109.4829027,99.77779304,0.28543092,138.3710112,11885.4317,0.8681211,54.56256035,0.000100159,3.72794307,0.204295798,0.500180515,1.959269953,3051.26026,4765.023922
20489,108.1564742,99.73936807,0.326655246,138.3510422,11883.13691,0.86885646,52.81753389,0.000100248,3.777120991,0.203554026,0.500707697,1.957208305,3222.830003,5038.287845
20640,110.2247093,100.0729376,0.261258846,137.7203109,11907.61039,0.869912791,43.74601234,9.96E-05,3.787145693,0.203446532,0.499467054,1.981278495,3230.232127,5061.102241
20177,110.6015265,100.0058266,0.252874794,137.6523056,11896.93421,0.86980225,50.38007621,9.97E-05,3.781492996,0.203313348,0.501362938,1.959964413,3166.267497,4969.568604
20385,113.8885455,100.2946045,0.152638954,140.4936363,11977.91223,0.867942114,49.96530359,9.92E-05,3.729826266,0.203313856,0.499730194,1.975458918,3198.547659,5006.009326
21277,114.0223246,100.339914,0.152010673,140.2458684,12011.58141,0.867838511,51.50940984,9.91E-05,3.745946335,0.203134502,0.499553508,1.959074231,3340.633267,5224.172265
20304,105.3386525,99.50000685,0.406735912,135.7498878,11770.43999,0.869533097,56.12416144,0.000100716,3.806931237,0.203274239,0.499605989,1.969834385,3173.607058,4979.208202
19098,103.5571264,99.19274372,0.464486815,135.2053205,11799.00279,0.868153733,40.01084574,0.000101454,3.735630048,0.202710538,0.500471254,1.958882611,2990.756853,4667.297343
20956,114.0090189,100.4407769,0.152649376,140.8638185,12074.15132,0.868963543,38.20202971,9.89E-05,3.738142969,0.203080407,0.500286314,1.966329645,3289.723197,5144.172644
15799,110.576872,99.83043618,0.249510335,140.4832502,12038.62233,0.865371226,43.88533503,0.000100161,3.69727041,0.203072444,0.499905057,1.955558369,2464.944543,3876.839959
19537,106.8150688,99.28734773,0.374855047,136.779668,11877.16064,0.869427241,56.11235639,0.000101114,3.748705811,0.200736634,0.500230332,1.95231761,3055.913333,4809.045636
20052,105.6564432,99.38553028,0.402830438,136.7804045,11828.03055,0.866098145,47.96171986,0.000101016,3.748162747,0.202758338,0.500099741,1.937674511,3145.776227,4927.793179
20785,107.4453693,99.84159322,0.345188862,138.3725829,11991.11792,0.866249699,40.48405491,0.000100098,3.783548821,0.203571084,0.501082511,1.945559289,3264.835814,5105.051464
20402,107.996667,99.63345788,0.329027615,138.8290211,12020.19421,0.866238604,42.62792201,0.000100555,3.78302833,0.201981549,0.499166748,1.951983504,3185.605263,5015.420463
20393,104.052518,99.82210755,0.43888209,135.3892811,11831.74239,0.868827539,45.13117932,0.000100122,3.813043605,0.20348954,0.500171628,1.954607843,3192.574706,4979.712353
19219,103.1736303,99.81519754,0.46931219,135.1071316,11829.96863,0.867526926,39.68687679,0.000100144,3.788830436,0.203327158,0.500338207,1.959130616,3022.727121,4728.339226
19837,111.762212,100.3982756,0.221311801,140.257934,12003.20753,0.868881383,46.4833435,9.90E-05,3.793508412,0.202670969,0.499873973,1.975393304,3098.072207,4872.273094
19708,115.158971,101.6456236,0.135817053,140.2584079,12015.5897,0.869190177,52.88184149,9.66E-05,3.833640724,0.202677341,0.500253704,1.948270616,3085.902323,4828.891267
19850,102.9565743,99.29530344,0.475638901,135.502567,11880.8496,0.869420655,43.90815422,0.000101234,3.750783461,0.203394744,0.499546599,1.96712384,3101.829165,4851.261799
19898,102.4511509,99.50700941,0.490331052,135.4453866,11896.51921,0.867474118,46.45242042,0.000100793,3.781594107,0.203236462,0.499195899,1.960032216,3117.391423,4897.437531
19716,110.687817,101.0364487,0.255055299,138.7963358,12036.30393,0.868736052,63.85786009,9.76E-05,3.854920294,0.203197635,0.500710083,1.972042139,3088.791329,4838.722245
20424,109.0269291,100.7310951,0.29826836,138.0066677,11981.64497,0.868585977,41.49607527,9.83E-05,3.840635702,0.203173552,0.500342734,1.967413641,3196.18309,5002.916039
19722,98.89392557,99.53768598,0.594785719,133.7946752,11928.49672,0.869181625,44.19637479,0.000100696,3.781124657,0.203938089,0.499492952,1.963556999,3096.838392,4824.229723
19964,96.58956121,99.59998259,0.660914239,133.583997,11942.56567,0.868863955,55.52460912,0.00010052,3.792611744,0.203154136,0.500651172,1.964982491,3131.107654,4905.703552
20424,110.3877791,99.92246046,0.258402999,139.3387231,11973.87183,0.868341167,59.5771877,9.99E-05,3.793911978,0.203356999,0.499804152,1.960325235,3205.981583,5021.163597
20114,109.4816546,99.69591207,0.288674547,139.2634522,11988.02336,0.868151536,51.10462194,0.000100338,3.739050254,0.203578748,0.501292632,1.953287712,3170.44699,4947.614301
19619,104.4043529,99.58860153,0.434740502,135.9786976,11910.87538,0.869412304,57.07178107,0.000100535,3.816880877,0.202955357,0.500993934,1.95920236,3071.084647,4811.599858
20096,102.1697353,99.5648407,0.498297883,135.5387051,11918.36163,0.867734873,40.82151255,0.000100671,3.770235526,0.204187952,0.499751194,1.960171264,3156.73713,4925.304092
20140,109.8521847,99.97989096,0.275486154,139.8914025,12006.56117,0.869066534,58.19665067,9.97E-05,3.78091305,0.203595903,0.50019861,1.95562835,3165.216796,4953.605916
19875,110.0776352,99.88280423,0.265937405,139.8124634,12004.28634,0.869031447,52.8451652,9.99E-05,3.760314006,0.203812555,0.500125786,1.978470825,3116.992153,4865.354326
19682,96.1249873,99.62942121,0.672109245,132.6443576,11950.16665,0.869982725,49.54066745,0.000100478,3.829797947,0.200864315,0.499085459,1.975567546,3063.41128,4806.679528
19402,95.91372024,99.70622628,0.674865108,132.737614,11976.50199,0.871147304,70.36503433,0.000100298,3.85441154,0.199380189,0.499845377,1.96710662,3012.413075,4769.95133
20336,109.2521637,99.80594767,0.289399353,138.6846593,11938.24498,0.867722266,40.57421411,0.000100204,3.736413937,0.203358984,0.50088513,1.965442765,3185.509327,4984.522875
20386,109.3446483,99.71308423,0.29061446,138.9223625,11920.30114,0.867458059,41.94054287,0.000100395,3.757039328,0.20295145,0.500686746,1.957872049,3199.594298,5034.959636
